name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
UEC,Uranium Energy Corp.,AMEX,Other Metals/Minerals,9.81,10.7,11.58,11.48,10.84,11.79,12.62,13.21,10.57,10.99,10.37,9.6,5.53,6.47,0.64,8738844.8,8307465.833333333,81496240.0,95361400.0,2.27,1.98,4854697948.342886,-12.18,283,-17.22,283,-25.0,371,-18.13,-1.46,-15.28,1.66,1.21,33.1,0.392,25.68,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-09-25,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=AMEX:UEC&interval=D,False,False,False
ICHR,Ichor Holdings,NASDAQ,Industrial Machinery,54.8,54.72,55.22,59.15,68.33,73.84,66.4,56.07,54.16,57.0,54.87,53.23,4.31,6.99,3.83,711529.0,677377.3,37120276.0,40064835.0,2.34,2.24,2052491944.0657163,-18.95,387,-43.05,422,7.43,239,-18.19,-2.83,-0.76,0.55,0.43,41.0,0.2,34.9,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,2026-11-09,False,True,4,"below 200-MA, large gap","near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:ICHR&interval=D,False,False,False
CIEN,Ciena Corporation,NYSE,Telecommunications Equipment,348.8,337.19,356.22,375.28,383.96,447.56,431.89,383.79,343.78,356.36,358.0,338.25,6.4,7.54,26.29,3050461.1,2552229.3666666667,890217603.0,957790428.0,1.46,3.38,49462816210.85141,-16.05,347,-22.63,323,-16.15,337,-18.28,-1.21,-2.08,0.28,0.75,40.1,0.3,31.64,False,False,False,False,True,True,True,False,False,True,False,True,False,True,True,False,2026-12-10,False,True,4,"below 200-MA, large gap","near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:CIEN&interval=D,False,False,False
IBP,"Installed Building Products, Inc.",NYSE,Engineering & Construction,197.63,207.93,225.03,231.19,230.38,227.1,249.53,259.03,207.81,218.59,199.37,195.12,5.05,4.98,9.85,549970.5,368803.6666666667,72886669.0,85263228.0,1.65,-1.14,5252842999.868324,-19.67,396,-7.92,230,-27.25,382,-18.28,-2.85,-12.18,1.92,0.43,25.5,0.352,25.86,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:IBP&interval=D,False,False,False
CHTR,"Charter Communications, Inc.",NASDAQ,Cable/Satellite TV,128.17,139.9,145.97,147.89,143.4,143.32,170.12,179.45,138.97,143.01,132.15,128.05,5.36,5.47,7.01,2892743.9,2742814.566666667,351546543.0,405635761.0,2.43,-1.6,22444512530.649395,-13.98,313,-2.16,200,-39.16,418,-18.43,-1.94,-12.2,1.9,0.58,1.7,0.223,30.86,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-10-30,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:CHTR&interval=D,False,False,False
GT,The Goodyear Tire & Rubber Company,NASDAQ,Automotive Aftermarket,5.05,5.47,5.81,5.9,6.36,6.32,6.65,7.28,5.41,5.72,5.16,5.04,4.88,5.05,0.26,11109785.2,9274949.066666666,46838493.0,54691283.0,1.56,-0.29,1453888677.2038836,-16.53,353,-18.94,295,-20.6,353,-18.69,-4.08,-13.08,2.31,0.47,3.9,0.299,35.79,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-09,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:GT&interval=D,False,False,False
QNT,Quantinuum Inc.,NASDAQ,Computer Processing Hardware,51.58,50.26,50.84,54.28,55.29,,,,51.0,51.95,54.99,51.11,5.48,7.16,3.69,2065737.5,1754887.8,90517113.0,95253847.0,4.21,0.09,13581433915.146053,-13.54,301,-18.66,292,-24.15,368,-18.78,-0.94,1.46,0.1,1.05,12.7,0.193,9.77,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,2026-12-02,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:QNT&interval=D,False,False,False
SMR,NuScale Power Corporation,NYSE,Electrical Products,8.27,9.31,9.37,9.38,9.04,10.09,10.69,12.55,8.97,9.19,9.21,8.23,7.96,9.05,0.75,43876002.0,36731771.4,303771749.0,344446064.0,1.59,0.33,3553811480.5907083,-4.67,188,-21.72,314,-30.27,394,-18.89,-0.94,-11.74,1.11,1.31,5.3,0.324,42.46,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,2026-11-05,False,False,5,below 200-MA,"near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NYSE:SMR&interval=D,False,False,False
Z,"Zillow Group, Inc.",NASDAQ,Internet Software/Services,29.81,31.98,33.66,33.97,33.64,34.86,37.84,45.03,31.88,32.91,30.64,29.73,4.37,5.07,1.51,3751461.8,3484015.7,103858508.0,118363627.0,1.92,-0.45,6726484049.795349,-15.46,340,-7.11,224,-34.19,408,-18.92,-2.25,-11.43,1.86,0.6,5.3,0.242,43.78,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:Z&interval=D,False,False,False
EQPT,EquipmentShare.com Inc,NASDAQ,Internet Software/Services,18.03,18.29,18.16,18.82,18.66,19.88,21.5,,18.1,18.34,18.5,17.63,5.32,6.14,1.11,3324765.7,2679255.6666666665,48306980.0,50419126.0,4.51,-0.11,4576140817.543278,-9.85,252,-27.97,354,-19.87,347,-19.23,-0.55,-0.7,0.28,0.79,36.1,0.137,18.55,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,2026-12-02,False,False,5,below 200-MA,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:EQPT&interval=D,False,False,False
AAOI,"Applied Optoelectronics, Inc.",NASDAQ,Semiconductors,105.17,102.47,105.91,115.9,112.65,139.45,127.93,105.08,102.22,106.91,105.44,98.52,5.46,8.74,9.19,7349614.7,9508932.366666667,1000054417.0,1102066243.0,1.42,3.07,8929594101.665918,-22.58,412,-39.78,405,3.12,256,-19.75,-0.76,-0.7,0.19,0.75,72.4,0.265,35.16,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,2026-11-05,False,True,3,"LoD>60% ATR, thin RVOL, large gap","near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:AAOI&interval=D,False,False,False
TTD,"The Trade Desk, Inc.",NASDAQ,Packaged Software,13.92,14.33,14.01,13.89,15.74,18.21,20.12,23.9,14.3,14.4,14.5,13.89,4.69,5.0,0.7,30554663.199999996,28262841.766666673,393418757.0,392627398.0,8.16,1.19,6540737721.626928,3.88,107,-22.92,324,-40.74,424,-19.93,-2.32,-0.62,0.66,0.88,4.3,0.174,71.08,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,2026-11-05,False,False,5,below 200-MA,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:TTD&interval=D,False,False,False
ALM,Almonty Industries Inc.,NASDAQ,Other Metals/Minerals,13.84,15.73,16.96,16.31,15.21,16.76,17.26,15.38,15.2,15.85,14.59,13.68,8.6,8.87,1.23,6836923.3,6756660.966666667,93512188.0,110229293.0,1.18,1.34,3992573520.7416844,-13.77,304,-25.83,338,-22.07,358,-20.56,-1.01,-18.38,1.43,0.75,13.4,0.441,14.8,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-17,False,False,4,"thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:ALM&interval=D,False,False,False
FTAI,FTAI Aviation Ltd.,NASDAQ,Aerospace & Defense,190.74,187.25,192.06,200.18,205.17,227.96,238.33,235.57,188.76,193.55,195.75,189.89,4.34,5.38,10.27,1514114.6000000015,1327535.666666667,253214153.0,265751842.0,0.9,0.25,19590351517.714462,-9.8,250,-32.65,373,-19.36,346,-20.6,-1.31,-0.68,0.27,0.57,8.3,0.178,26.78,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,2026-11-03,False,False,5,below 200-MA,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:FTAI&interval=D,False,False,False
GRAB,Grab Holdings Limited,NASDAQ,Air Freight/Couriers,2.8,3.02,3.28,3.39,3.47,3.53,3.66,3.94,3.01,3.2,2.81,2.74,4.51,4.59,0.13,74338300.3,45946159.53333333,128419516.0,155642615.0,1.57,-0.71,11399455033.898575,-19.68,398,-18.75,293,-23.42,364,-20.62,-4.22,-14.72,2.73,0.55,42.9,0.36,33.07,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-17,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:GRAB&interval=D,False,False,False
CBRS,Cerebras Systems Inc.,NASDAQ,Packaged Software,198.37,193.75,189.14,202.79,201.68,,,,192.22,194.75,203.15,196.61,5.69,7.21,14.3,6281412.2,7472720.8,1482363625.0,1515414224.0,1.89,1.66,44404833244.32549,-8.87,239,-9.83,241,-43.32,428,-20.67,-0.23,4.88,0.26,0.46,12.3,0.176,6.33,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,2026-12-02,False,False,5,below 200-MA,"near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:CBRS&interval=D,False,False,False
ENPH,"Enphase Energy, Inc.",NASDAQ,Electrical Products,34.64,36.47,36.83,37.92,38.72,44.21,42.73,41.15,36.19,37.0,36.14,34.19,5.26,5.84,2.02,4393960.7,3980026.433333333,137868116.0,150929899.0,1.75,0.21,4577490320.175457,-9.58,246,-31.27,368,-22.26,359,-21.04,-1.8,-5.94,1.09,0.96,22.2,0.127,22.35,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-10-27,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:ENPH&interval=D,False,False,False
BBAI,"BigBear.ai, Inc.",NYSE,Packaged Software,2.8,2.84,2.96,3.05,3.0,3.53,3.61,4.15,2.85,2.93,2.92,2.76,4.3,5.22,0.15,15722162.8,17243849.033333335,48282777.0,52524764.0,1.35,1.76,1342584578.309859,-10.83,266,-28.57,356,-23.91,365,-21.1,-1.26,-5.26,0.85,1.09,27.3,0.182,46.79,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,2026-11-11,False,False,4,"thin RVOL, below 200-MA","near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NYSE:BBAI&interval=D,False,False,False
BRBR,"BellRing Brands, Inc.",NYSE,Beverages: Non-Alcoholic,8.98,9.36,9.97,10.27,11.22,11.02,12.97,16.3,9.39,9.9,9.11,8.9,5.01,5.71,0.51,2950545.2,2982490.6333333333,26782766.0,30634155.0,1.66,-0.99,1044178180.7991217,-12.9,294,-2.71,204,-48.09,432,-21.23,-3.5,-9.89,1.64,0.41,15.6,0.278,77.29,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-23,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:BRBR&interval=D,False,False,False
ENOV,Enovis Corporation,NYSE,Medical Specialties,18.04,18.59,21.12,22.58,24.67,24.03,23.89,24.26,18.97,20.74,18.09,17.47,7.8,7.45,1.34,2414280.8999999994,1604768.5666666667,28950025.0,36235139.0,0.91,-0.56,1040357569.1955057,-29.78,436,-13.73,263,-20.32,350,-21.27,-3.61,-14.6,1.75,0.46,42.4,0.584,33.7,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,2026-11-11,False,False,4,"thin RVOL, below 200-MA",ADR,4,https://www.tradingview.com/chart/?symbol=NYSE:ENOV&interval=D,False,False,False
APP,Applovin Corporation,NASDAQ,Packaged Software,308.06,319.8,315.39,316.1,357.19,431.6,432.71,475.32,319.46,323.68,328.15,307.76,4.88,5.32,16.37,5083458.1,5354989.0,1649657911.0,1692708453.0,2.46,0.56,103092586910.5679,0.51,143,-36.0,392,-28.77,391,-21.42,-2.59,-2.32,0.91,1.25,1.8,0.112,51.91,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:APP&interval=D,False,False,False
AEIS,"Advanced Energy Industries, Inc.",NASDAQ,Electronic Production Equipment,262.2,268.99,272.76,288.98,292.93,315.54,323.15,302.05,265.26,275.32,262.95,256.76,4.06,5.88,15.41,564815.1,521911.0333333333,136845073.0,150821155.0,2.49,0.92,10501225522.374718,-16.74,356,-27.83,352,-20.18,349,-21.58,-1.78,-3.87,0.81,0.4,35.3,0.178,20.65,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,2026-11-03,False,False,5,below 200-MA,"near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:AEIS&interval=D,False,False,False
CRI,"Carter's, Inc.",NYSE,Apparel/Footwear Retail,29.64,30.65,32.08,34.25,36.09,37.27,37.09,36.4,30.55,32.27,29.8,29.25,4.35,4.47,1.33,1797474.9,1366250.1666666667,40495655.0,46794068.0,1.34,-1.04,1088119556.6938365,-20.54,402,-29.68,362,-15.36,332,-21.86,-4.0,-7.61,1.82,0.41,29.4,0.237,22.33,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,2026-10-23,False,False,4,"thin RVOL, below 200-MA","ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:CRI&interval=D,False,False,False
LEU,Centrus Energy Corp.,NYSE,Other Metals/Minerals,145.23,158.15,168.91,174.49,172.32,176.86,184.01,206.35,154.72,163.88,152.21,143.98,6.22,7.77,11.28,947071.6,682990.3666666656,99190691.0,119176127.0,1.83,0.57,2970404952.5673676,-17.88,379,-19.99,305,-28.03,386,-21.97,-2.02,-14.02,1.47,0.73,11.1,0.405,33.19,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:LEU&interval=D,False,False,False
EROC,"ERock, Inc.",NYSE,Electrical Products,13.09,12.38,12.43,12.91,12.24,,,,12.39,12.47,13.38,12.35,7.61,9.57,1.25,3337599.3,3196191.8,41838151.0,41253248.0,2.83,0.78,2871946957.903876,-17.52,374,-13.6,262,-34.88,411,-22.0,0.73,5.28,0.52,0.82,59.3,0.271,1.49,False,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,2026-12-02,False,False,5,below 200-MA,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:EROC&interval=D,False,False,False
CENX,Century Aluminum Company,NASDAQ,Aluminum,39.01,43.16,44.36,45.45,45.19,51.11,52.92,50.17,42.19,43.8,41.45,38.89,5.29,6.23,2.43,1824558.7,1998092.0666666667,77945572.0,90821610.0,2.71,1.18,3861728389.8456435,-16.65,355,-28.66,357,-21.03,356,-22.11,-2.2,-12.06,1.76,1.05,4.9,0.252,25.0,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-09,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NASDAQ:CENX&interval=D,False,False,False
RKLB,Rocket Lab Corporation,NASDAQ,Aerospace & Defense,64.57,64.03,64.98,69.8,69.89,88.47,82.95,80.48,64.64,66.32,68.64,63.79,4.57,6.04,3.9,20687052.3,18619237.333333332,1202244155.0,1299597940.0,1.66,0.9,38642547680.794754,-16.16,348,-40.67,415,-10.32,305,-22.38,-1.26,-0.63,0.44,1.24,20.0,0.156,37.85,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,2026-11-16,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:RKLB&interval=D,False,False,False
HYMC,Hycroft Mining Holding Corporation,NASDAQ,Precious Metals,21.4,21.52,23.05,24.26,22.85,26.67,30.96,30.39,21.62,22.53,22.14,20.97,5.92,7.65,1.64,2365793.0,2089796.800000005,44721652.0,50708571.0,3.25,2.84,1994087947.2245464,-18.13,381,-16.31,277,-33.23,407,-22.56,-0.83,-7.15,0.65,0.71,26.3,0.351,44.1,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-03,False,True,4,"below 200-MA, large gap","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:HYMC&interval=D,False,False,False
USAR,"USA Rare Earth, Inc.",NASDAQ,Metal Fabrication,15.37,16.11,17.24,17.74,17.01,20.37,19.77,19.37,16.05,16.74,16.08,15.15,5.32,6.94,1.07,14431198.5,13368735.9,205477471.0,237152462.0,1.27,2.02,5764926901.452334,-16.96,364,-36.59,398,-14.61,327,-22.72,-1.39,-10.87,1.18,0.87,20.6,0.325,27.71,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,2026-11-05,False,True,3,"thin RVOL, below 200-MA, large gap","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:USAR&interval=D,False,False,False
TTAN,"ServiceTitan, Inc.",NASDAQ,Packaged Software,55.04,62.29,78.84,82.7,81.06,74.01,71.55,77.13,63.41,72.46,55.4,53.0,7.49,9.06,4.99,6502800.7,2912518.966666667,160305044.0,240868716.0,0.46,-1.32,5309593168.315577,-39.77,449,-10.62,244,-19.06,345,-23.15,-3.54,-30.18,2.65,0.48,40.9,0.941,34.11,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,2027-01-19,False,False,4,"thin RVOL, below 200-MA",ADR,4,https://www.tradingview.com/chart/?symbol=NASDAQ:TTAN&interval=D,False,False,False
LAC,Lithium Americas Corp.,NYSE,Other Metals/Minerals,2.86,2.94,3.02,3.07,3.04,3.89,4.08,4.36,2.92,2.99,2.93,2.8,4.44,5.47,0.16,11053211.9,9938434.566666666,28423923.0,30550748.0,0.88,0.35,1038302852.182716,-5.61,196,-35.73,390,-28.14,387,-23.16,-1.06,-5.2,0.78,0.83,38.4,0.175,49.91,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-13,False,False,4,"thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NYSE:LAC&interval=D,False,False,False
EOSE,"Eos Energy Enterprises, Inc.",NASDAQ,Electrical Products,3.96,4.0,3.71,3.8,3.84,5.4,5.86,7.94,3.91,3.85,4.19,3.81,7.64,8.42,0.33,25618792.7,24349282.733333334,96423160.0,92442052.0,0.97,1.01,1442104316.8643217,8.2,73,-50.75,436,-27.07,380,-23.21,0.38,6.69,0.33,1.14,45.0,0.366,106.89,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-11,False,False,4,"thin RVOL, below 200-MA","EMA, near21",4,https://www.tradingview.com/chart/?symbol=NASDAQ:EOSE&interval=D,False,False,False
MPT,"Medical Properties Trust, Inc.",NYSE,Real Estate Investment Trusts,3.4,3.67,3.87,3.97,4.26,4.58,4.76,4.88,3.64,3.83,3.62,3.36,4.04,4.51,0.15,12807320.4,10265857.933333334,34903917.0,40714393.0,1.79,0.56,2030479987.7222223,-15.63,343,-26.88,344,-27.66,385,-23.39,-4.49,-12.11,2.5,1.7,26.1,0.258,35.44,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-10-22,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NYSE:MPT&interval=D,False,False,False
ONDS,Ondas Inc,NASDAQ,Telecommunications Equipment,7.39,7.35,7.67,8.16,7.95,8.76,9.2,9.51,7.4,7.66,7.52,7.21,4.64,6.04,0.45,59263493.0,67976698.66666667,502347803.0,554859803.0,1.06,1.62,4224132764.0,-17.25,371,-21.47,313,-31.51,399,-23.41,-1.17,-3.69,0.59,0.69,40.3,0.259,29.22,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-16,False,False,4,"thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:ONDS&interval=D,False,False,False
LULU,lululemon athletica inc.,NASDAQ,Apparel/Footwear,98.06,99.15,109.3,113.26,115.38,118.88,134.27,149.43,101.45,106.88,100.92,97.14,4.17,4.94,4.85,9960595.4,6189882.7,606979898.0,701059925.0,0.73,0.26,11357903649.408592,-17.62,375,-12.05,252,-40.63,423,-23.43,-3.04,-10.28,1.67,0.78,19.0,0.38,51.28,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2026-12-03,False,False,5,below 200-MA,,3,https://www.tradingview.com/chart/?symbol=NASDAQ:LULU&interval=D,False,False,False
SHAK,"Shake Shack, Inc.",NYSE,Restaurants,54.88,61.43,66.34,68.49,65.69,65.12,74.67,78.11,60.55,63.98,56.5,54.73,5.26,5.1,2.8,1437463.1,1162492.4,63797583.0,79621042.0,1.25,-0.21,2348805712.4696617,-24.3,420,-7.66,227,-38.35,417,-23.44,-3.22,-17.27,2.79,0.63,5.4,0.378,30.38,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,2026-10-29,False,False,4,"thin RVOL, below 200-MA","ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:SHAK&interval=D,False,False,False
CASY,"Caseys General Stores, Inc.",NASDAQ,Specialty Stores,597.48,636.44,711.82,756.12,794.7,808.85,775.42,729.99,637.53,694.29,609.1,596.83,4.03,4.89,29.23,955818.3,530099.7,316723969.0,400817041.0,1.22,0.12,22082960982.283184,-30.05,437,-30.49,366,-10.15,304,-23.57,-5.07,-16.06,2.85,0.42,2.2,0.501,28.86,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,2026-12-14,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:CASY&interval=D,False,False,False
FLY,Firefly Aerospace Inc.,NASDAQ,Aerospace & Defense,20.97,21.32,21.63,23.12,22.24,29.12,28.7,27.69,21.25,21.84,22.0,20.48,6.03,7.26,1.52,3102180.1,2909595.3,61014213.0,67279542.0,3.9,0.62,3510475354.0939226,-19.38,389,-33.53,378,-17.93,342,-23.61,-0.79,-3.06,0.55,1.0,32.2,0.181,37.16,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-18,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:FLY&interval=D,False,False,False
EIX,Edison International,NYSE,Electric Utilities,55.31,56.26,61.28,64.55,69.17,70.35,70.96,68.38,56.79,60.45,55.55,54.83,4.58,4.98,2.75,5408906.0,5963673.833333333,329850800.0,384953158.0,1.71,-0.85,21284060395.6791,-25.58,423,-21.96,317,-23.39,363,-23.64,-4.03,-9.74,1.71,0.26,17.4,0.516,26.57,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-03,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:EIX&interval=D,False,False,False
NAMS,NewAmsterdam Pharma Company N.V.,NASDAQ,Pharmaceuticals: Major,22.49,22.76,24.57,25.56,27.4,30.27,30.99,31.79,22.81,24.24,22.5,21.29,6.07,6.19,1.39,1959225.9,1356407.3333333333,30505601.0,34676553.0,1.15,-1.41,2688391000.3720927,-19.68,397,-27.36,347,-25.43,373,-24.16,-2.89,-8.47,1.17,0.87,86.2,0.358,40.16,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,2026-11-11,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA",near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:NAMS&interval=D,False,False,False
BLDR,"Builders FirstSource, Inc.",NYSE,Home Improvement Chains,58.12,60.5,63.74,66.53,68.97,73.3,79.44,88.13,60.47,63.34,58.91,56.56,4.56,5.0,2.91,5198661.4,2984837.0,173478726.0,198570261.0,10.23,-0.71,6253505753.602634,-17.21,369,-25.83,337,-30.64,397,-24.56,-3.14,-8.82,1.65,0.81,53.7,0.255,47.54,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,2026-10-29,False,False,5,below 200-MA,RVOL,3,https://www.tradingview.com/chart/?symbol=NYSE:BLDR&interval=D,False,False,False
PCG,Pacific Gas & Electric Co.,NYSE,Electric Utilities,13.2,13.78,14.96,15.82,16.5,16.55,17.0,16.67,13.8,14.7,13.39,13.16,4.88,5.3,0.7,39226234.9,44728708.233333334,590418949.0,707742350.0,0.88,-0.67,29071243900.80717,-26.46,426,-19.76,303,-27.63,384,-24.62,-3.77,-11.79,1.93,0.33,5.7,0.516,24.4,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,2026-10-22,False,False,5,below 200-MA,ADR,4,https://www.tradingview.com/chart/?symbol=NYSE:PCG&interval=D,False,False,False
NN,NextNav Inc.,NASDAQ,Packaged Software,14.22,15.01,15.38,16.33,15.3,17.49,17.41,16.99,14.99,15.39,15.1,13.56,6.09,7.13,1.01,2743992.1,2723460.3333333335,38727606.0,44470022.0,2.72,-0.94,2400476875.2144775,-26.51,427,-24.44,333,-23.26,362,-24.74,-0.99,-7.57,1.07,1.51,64.7,0.167,17.45,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False,2026-11-05,False,False,4,"LoD>60% ATR, below 200-MA","near21, RVOL",2,https://www.tradingview.com/chart/?symbol=NASDAQ:NN&interval=D,False,False,False
OKLO,Oklo Inc.,NYSE,Industrial Machinery,38.0,38.87,39.87,41.44,41.9,51.92,54.61,62.5,38.46,39.77,40.3,37.51,5.7,7.55,2.87,12127319.4,10606077.266666668,403030936.0,439519377.0,1.2,0.63,7068671140.378311,-7.65,221,-36.49,397,-30.36,396,-24.84,-1.23,-4.7,0.59,0.97,17.1,0.247,62.17,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,2026-11-18,False,False,4,"thin RVOL, below 200-MA","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:OKLO&interval=D,False,False,False
PUMP,ProPetro Holding Corp.,NYSE,Oilfield Services/Equipment,10.48,11.07,11.07,11.31,11.6,13.56,13.6,12.79,10.82,11.1,10.76,10.48,4.97,5.56,0.58,4243654.8,3182360.0,33351133.0,35994613.0,2.35,0.19,1287194619.2810707,-16.89,361,-29.52,361,-28.51,390,-24.98,-1.74,-5.35,1.01,0.48,0.0,0.193,24.07,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,"near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:PUMP&interval=D,False,False,False
